"Time (s)","X (hPa)"
-5.507716666E-1,1.016331787E3
4.554433333E-1,1.016329651E3
1.461707333E0,1.016327591E3
2.467962333E0,1.016319046E3
3.474257333E0,1.016312103E3
3.824727333E0,1.016309662E3
4.898053333E0,1.016308060E3
5.971338333E0,1.016307602E3
7.044651333E0,1.016307602E3
9.455737417E0,1.016325912E3
1.046181142E1,1.016321106E3
1.146786842E1,1.016316223E3
1.247395842E1,1.016314316E3
1.348004742E1,1.016304245E3
1.383082342E1,1.016304169E3
1.490400142E1,1.016304169E3
1.597723042E1,1.016304169E3
1.705042042E1,1.016304016E3
1.812367842E1,1.016302719E3
1.919687042E1,1.016301651E3
2.026998342E1,1.016300201E3
2.134314142E1,1.016298447E3
2.241631642E1,1.016298447E3
2.348954642E1,1.016297836E3
2.456275142E1,1.016296387E3
2.563595542E1,1.016295929E3
2.670912942E1,1.016295776E3
2.778229742E1,1.016293869E3
2.885542742E1,1.016292648E3
2.992862842E1,1.016292648E3
3.100185242E1,1.016293640E3
3.207507342E1,1.016294098E3
3.314830042E1,1.016302261E3
3.422150242E1,1.016306839E3
3.529471442E1,1.016320190E3
3.636791142E1,1.016332397E3
3.744114642E1,1.016346741E3
3.851437742E1,1.016353073E3
3.958756142E1,1.016353073E3
4.066074942E1,1.016345978E3
4.173393542E1,1.016336212E3
4.280709842E1,1.016327133E3
4.388026942E1,1.016315765E3
4.495340442E1,1.016314316E3
4.602645042E1,1.016314316E3
4.709948642E1,1.016318512E3
4.817253442E1,1.016322632E3
4.924560842E1,1.016326447E3
5.031866442E1,1.016332932E3
5.139169942E1,1.016339951E3
5.246477642E1,1.016343536E3
5.353785142E1,1.016347504E3
5.461089742E1,1.016350021E3
5.568399142E1,1.016352005E3
5.675703642E1,1.016353455E3
5.783014242E1,1.016355515E3
5.890323942E1,1.016358261E3
5.997634742E1,1.016363297E3
6.104941442E1,1.016369400E3
6.212244242E1,1.016375504E3
6.319547242E1,1.016381683E3
6.426855442E1,1.016386642E3
6.534165242E1,1.016390839E3
6.641477242E1,1.016392441E3
6.748785742E1,1.016394272E3
6.856096342E1,1.016394958E3
6.963403842E1,1.016394958E3
7.070706742E1,1.016389847E3
7.178008342E1,1.016389847E3
7.285309442E1,1.016389389E3
7.392607642E1,1.016390228E3
7.499918142E1,1.016390228E3
7.607227142E1,1.016399994E3
7.714529542E1,1.016404800E3
7.821835342E1,1.016404800E3
7.929140742E1,1.016403351E3
8.036446642E1,1.016397247E3
8.143745842E1,1.016389847E3
8.251045142E1,1.016386108E3
8.358345942E1,1.016380386E3
8.465646442E1,1.016375580E3
8.572946642E1,1.016372833E3
8.680248142E1,1.016362686E3
8.787552242E1,1.016350327E3
8.894852342E1,1.016338882E3
9.002146942E1,1.016327515E3
9.109444442E1,1.016317596E3
9.216740542E1,1.016312790E3
9.324039742E1,1.016308365E3
9.431343442E1,1.016306534E3
9.538643542E1,1.016306305E3
9.645944542E1,1.016302872E3
9.753246342E1,1.016300125E3
9.860543942E1,1.016295547E3
9.967840142E1,1.016293259E3
1.007513644E2,1.016290054E3
1.018243874E2,1.016287079E3
1.028973544E2,1.016287079E3
1.039703074E2,1.016287079E3
1.050433324E2,1.016286850E3
1.061163224E2,1.016282425E3
1.071892824E2,1.016280823E3
1.082622614E2,1.016277390E3
1.093352394E2,1.016271362E3
1.104082174E2,1.016269608E3
1.114811624E2,1.016268997E3
1.125541444E2,1.016267090E3
1.136271214E2,1.016259079E3
1.147000524E2,1.016255112E3
1.157729604E2,1.016249008E3
1.168458274E2,1.016245880E3
1.179186904E2,1.016245193E3
1.189916274E2,1.016243362E3
1.200645874E2,1.016240158E3
1.211375044E2,1.016238556E3
1.222103914E2,1.016233902E3
1.232833164E2,1.016230087E3
1.243562664E2,1.016227112E3
1.254291734E2,1.016227112E3
1.265020794E2,1.016226120E3
1.275749694E2,1.016225281E3
1.286478934E2,1.016224365E3
1.297207854E2,1.016221161E3
1.307936214E2,1.016217880E3
1.318664574E2,1.016214752E3
1.329392824E2,1.016211319E3
1.340121344E2,1.016207275E3
1.350849834E2,1.016206665E3
1.361578364E2,1.016206512E3
1.372306814E2,1.016205597E3
1.383035444E2,1.016206512E3
1.393764154E2,1.016208572E3
1.404492474E2,1.016208572E3
1.415220874E2,1.016210251E3
1.425949134E2,1.016210251E3
1.436677244E2,1.016209488E3
1.447405854E2,1.016208344E3
1.458134434E2,1.016206741E3
1.468862614E2,1.016201706E3
1.479590794E2,1.016198273E3
1.490319224E2,1.016196365E3
1.501047954E2,1.016193466E3
1.511776004E2,1.016190948E3
1.522504214E2,1.016190948E3
1.533232554E2,1.016192856E3
1.543960954E2,1.016195526E3
1.554688354E2,1.016198730E3
